4.8958340E-01 1.7633E-01
4.9023440E-01 1.7842E-01
4.9088540E-01 1.8001E-01
4.9153650E-01 1.8120E-01
4.9218750E-01 1.8207E-01
4.9283860E-01 1.8321E-01
4.9348960E-01 1.8455E-01
4.9414060E-01 1.8553E-01
4.9479170E-01 1.8714E-01
4.9544270E-01 1.8861E-01
4.9609380E-01 1.9063E-01
4.9674480E-01 1.9236E-01
4.9739590E-01 1.9384E-01
4.9804690E-01 1.9539E-01
4.9869790E-01 1.9671E-01
4.9934900E-01 1.9797E-01
5.0000000E-01 1.9886E-01
5.0065110E-01 1.9934E-01
5.0130210E-01 1.9951E-01
5.0195310E-01 1.9934E-01
5.0260420E-01 1.9895E-01
5.0325520E-01 1.9869E-01
5.0390630E-01 1.9904E-01
5.0455730E-01 1.9912E-01
5.0520840E-01 1.9931E-01
5.0585940E-01 1.9932E-01
5.0651040E-01 1.9937E-01
5.0716150E-01 1.9951E-01
5.0781250E-01 1.9952E-01
5.0846360E-01 1.9948E-01
5.0911460E-01 1.9943E-01
5.0976560E-01 1.9933E-01
5.1041670E-01 1.9927E-01
5.1106770E-01 1.9922E-01
5.1171880E-01 1.9903E-01
5.1236980E-01 1.9883E-01
5.1302090E-01 1.9877E-01
5.1367190E-01 1.9854E-01
5.1432290E-01 1.9824E-01
5.1497400E-01 1.9798E-01
5.1562500E-01 1.9759E-01
5.1627610E-01 1.9756E-01
5.1692710E-01 1.9719E-01
5.1757810E-01 1.9683E-01
5.1822920E-01 1.9653E-01
5.1888020E-01 1.9632E-01
5.1953130E-01 1.9626E-01
5.2018230E-01 1.9635E-01
5.2083340E-01 1.9645E-01
5.2148440E-01 1.9683E-01
5.2213540E-01 1.9751E-01
5.2278650E-01 1.9836E-01
5.2343750E-01 1.9940E-01
5.2408860E-01 2.0101E-01
5.2473960E-01 2.0248E-01
5.2539060E-01 2.0413E-01
5.2604170E-01 2.0532E-01
5.2669270E-01 2.0675E-01
5.2734380E-01 2.0784E-01
5.2799480E-01 2.0847E-01
5.2864590E-01 2.0866E-01
5.2929690E-01 2.0862E-01
5.2994790E-01 2.0857E-01
5.3059900E-01 2.0861E-01
5.3125000E-01 2.0857E-01
5.3190110E-01 2.0843E-01
5.3255210E-01 2.0842E-01
5.3320310E-01 2.0860E-01
5.3385420E-01 2.0824E-01
5.3450520E-01 2.0808E-01
5.3515630E-01 2.0788E-01
